_id__$oid,last_updated__$date,is_deleted,custom_dosing_data__dosing_mode,custom_dosing_data__flow,custom_dosing_data__applied_dose,custom_dosing_data__applied_dose_outlet,raw_sewage__turbidity,raw_sewage__ph,raw_sewage__cod,raw_sewage__tss,raw_sewage__ammonia,raw_sewage__phosphate,raw_sewage__bod,pst_outlet__turbidity,pst_outlet__ph,pst_outlet__cod,pst_outlet__tss,pst_outlet__ammonia,pst_outlet__phosphate,pst_outlet__bod,at__ph,at__mlss,at__do,at__percent_settlement,at__svi,fst__time,fst__turbidity,fst__ph,fst__cod,fst__tss,fst__ammonia,fst__phosphate,fst__do,fst__bod,date,inlet_dosing,outlet_dosing,,,,,,,,
6327f77c7ca5080011a47420,2022-09-18T18:30:39.702Z,FALSE,automatic,0.64453125,0.001,0.03,255,7.39,340,256,43,2.7,165,83,7.48,170,84,38,1.8,75,7.56,1630,2.36,17,104.2944785,,9.4,7.69,20,7,22,0.7,2.12,4,9/18/2022,0.651041667,84.18265146,,,,,,,,
632a9c944d79330011e66364,2022-09-20T18:30:40.946Z,FALSE,automatic,0.62109375,0.001,0.03,271,7.46,390,272,40,2.2,168,79.64,7.34,180,80,30,1.6,75,7.54,2430,2.53,22,90.53497942,,9.54,7.69,20,10,20,0.5,2.48,5,9/19/2022,0,32.10018935,,,,,,,,
632a9d104d79330011e663b3,2022-09-20T18:30:40.946Z,TRUE,automatic,0.62,0.001,0.03,261,7.46,350,262,39,2.8,173,77.48,7.38,170,78,28,1.3,80,7.54,1780,2.6,21,117.9775281,,9.28,7.68,20,10,20,0.3,2.2,3,9/20/2022,0,50.34939065,,,,,,,,
632d40b4ea7ebd001204c839,2022-09-22T18:30:39.682Z,FALSE,automatic,0.62,0.001,0.03,261,7.46,350,262,39,2.8,148,77.48,7.38,170,78,28,1.3,70,7.54,1780,2.6,21,117.9775281,,9.28,7.68,20,10,20,0.3,2.2,5,9/20/2022,0,50.34939065,,,,,,,,
632d4106ea7ebd001204c87a,2022-09-22T18:30:39.682Z,FALSE,automatic,0.625,0.001,0.03,265,7.28,330,266,39,2.4,140,83.42,7.4,160,84,31,1.5,75,7.54,2150,2.18,24,111.627907,,9.64,7.67,20,10,24,0.5,1.94,4,9/21/2022,0.651041667,84.19494751,,,,,,,,
632d7eddea7ebd001204c9a2,2022-09-22T18:30:39.682Z,TRUE,automatic,0.470703125,0.001,0.03,281,7.55,320,282,30,1.9,,87.62,7.43,170,88,29,1.5,,7.58,1690,2.34,19,112.4260355,,11.52,7.63,30,12,28,1,2.18,,9/22/2022,0,73.79388565,,,,,,,,
632e9f1a531d15001203b8f6,2022-09-23T18:30:40.082Z,FALSE,automatic,0.3828125,0.001,0.03,301,7.44,300,302,26,0.9,130,68.76,7.86,140,68,23,0.7,75,7.57,1550,2.8,18,116.1290323,,8.24,7.64,20,9,16,0.4,2.68,4,9/23/2022,0,52.96098412,,,,,,,,
63313d010386810011582a43,2022-09-25T18:30:40.552Z,FALSE,automatic,0.3046875,0.001,0.03,230,7.1,310,232,28,1,146,57.6,7.33,140,58,20,0.6,65,7.56,2490,2.36,25,100.4016064,,5.62,7.61,10,6,14,0.4,2.61,3,9/24/2022,0,37.53128399,,,,,,,,
63313d4f0386810011582a84,2022-09-25T18:30:40.552Z,FALSE,automatic,0.194335938,0.001,0.03,207,7.46,320,206,26,1.1,148,64,7.32,150,62,34,0.7,60,7.66,1270,2.4,13,102.3622047,,6.91,7.6,20,8,16,0.3,2.23,4,9/25/2022,0,37.34284029,,,,,,,,
6333ea6ba14757001169ccf0,2022-09-27T18:30:40.196Z,FALSE,automatic,0.6484375,0.001,0.03,281,7.55,320,282,30,1.9,138,87.62,7.43,170,88,29,1.5,73,7.58,1690,2.34,18,106.5088757,,11.52,7.63,20,9,28,1,2.18,4,9/22/2022,0,73.79388565,,,,,,,,
6333eb02a14757001169cdd5,2022-09-27T18:30:40.196Z,FALSE,automatic,0.2,0.001,0.03,227,7.32,320,228,38,1.4,150,69.48,7.42,160,70,30,0.5,71,7.52,1840,2.73,20,108.6956522,,5.72,7.68,20,6,18,0.3,2.68,4,9/26/2022,0,68.58641517,,,,,,,,
6333eb4aa14757001169ce16,2022-09-27T18:30:40.196Z,FALSE,automatic,0.443359375,0.001,0.03,365,7.47,370,366,37,2,160,73.68,7.34,170,74,32,1,70,7.48,1850,2.86,20,108.1081081,,5.62,7.64,10,6,20,0.3,2.79,3,9/27/2022,0,68.57336864,,,,,,,,
63353f7e90d5580011c34896,2022-09-28T18:30:39.789Z,FALSE,automatic,0.53515625,0.001,0.03,310,7.5,360,312,42,2.2,153,64,7.59,180,62,38,1.8,75,7.64,1640,2.8,17,103.6585366,,5.96,7.6,10,6,22,0,2.67,3,9/28/2022,0,68.5700626,,,,,,,,
63368e59a30bbd0011712eb8,2022-09-29T18:30:37.576Z,FALSE,automatic,0.50390625,0.001,0.03,309,7.69,380,310,37,2.1,160,120,7.49,190,128,32,1.6,85,7.6,2320,2.66,24,103.4482759,,6.4,7.69,10,7,20,0.6,2.46,3,9/29/2022,0,63.34886795,,,,,,,,
633a7382c96b7e00110829d6,2022-10-02T18:30:35.231Z,FALSE,automatic,0.4453125,0.001,0.03,337,7.79,410,336,39,2,175,96.4,7.72,180,98,37,1.6,75,7.64,2140,2.76,22,102.8037383,,5.4,7.85,10,6,15,0.5,2.64,3,9/30/2022,0,73.80692214,,,,,,,,
633a73c1c96b7e0011082a17,2022-10-02T18:30:35.231Z,FALSE,automatic,0.68359375,0.001,0.03,241,7.4,350,242,42,2.4,153,71.52,7.32,160,72,32,1.5,70,7.54,1520,2.8,18,118.4210526,,4.28,7.68,10,5,14,0.3,2.69,3,10/1/2022,0,58.14867751,,,,,,,,
633a73fdc96b7e0011082a58,2022-10-02T18:30:35.231Z,FALSE,automatic,0.515625,0.001,0.03,278,7.44,370,280,40,1.9,160,75,7.36,170,78,38,1.4,75,7.62,1590,2.68,16,100.6289308,,7.65,7.7,20,8,16,0.9,2.51,5,10/2/2022,0.644491777,47.73714605,,,,,,,,
6343ab7bf37751001278bc1d,2022-10-09T18:30:36.458Z,FALSE,automatic,0.51,0.001,0.03,263,7.38,330,264,42,1.9,145,89.52,7.48,170,90,30,1.6,85,7.54,2630,2.81,28,106.4638783,,5.24,7.69,10,6,18,0.5,2.79,3,10/3/2022,0,58.15133431,,,,,,,,
6343ac61f37751001278bc87,2022-10-09T18:30:36.458Z,FALSE,automatic,0.51,0.001,0.03,241,7.3,350,242,40,2.4,150,79.48,7.4,170,80,32,1.3,80,7.51,2140,2.8,22,102.8037383,,6.42,7.67,20,7,20,0.7,2.76,4,10/4/2022,0,68.59036978,,,,,,,,
6343d352f37751001278be65,2022-10-09T18:30:36.458Z,FALSE,automatic,0.58,0.001,0.03,241,7.46,340,240,38,1.9,147,77,7.39,160,78,35,1.5,75,7.64,2310,2.69,24,103.8961039,,7.9,7.6,20,8,16,0.3,2.37,4,10/5/2022,0,76.38864702,,,,,,,,
6343d3ddf37751001278bea6,2022-10-09T18:30:36.458Z,FALSE,automatic,0.61,0.001,0.03,269,7.48,340,270,39,2.9,148,104,7.37,340,102,37,2.6,70,7.64,2190,2.24,24,109.5890411,,9.54,7.69,20,10,30,0.5,2.18,6,10/6/2022,0,63.38379983,,,,,,,,
6343d490f37751001278bee9,2022-10-09T18:30:36.458Z,FALSE,automatic,0.63,0.001,0.03,275,7.39,350,276,41,2.1,147,99.6,7.26,200,100,35,1.5,71,7.39,2340,2.5,24,102.5641026,,8.54,7.6,20,9,18,0.3,2.2,5,10/7/2022,0,21.73612872,,,,,,,,
6343d52cf37751001278bf2a,2022-10-09T18:30:36.458Z,FALSE,automatic,0.59,0.001,0.03,268,7.32,320,266,33,2.4,135,89.7,7.35,160,90,28,1.4,67,7.68,2680,2.52,26,97.01492537,,7.96,7.65,20,8,15,0.4,2.76,4,10/8/2022,0,37.37154829,,,,,,,,
6343d5a3f37751001278bf6b,2022-10-09T18:30:36.458Z,FALSE,automatic,0.63,0.001,0.03,247,7.45,300,248,30,1.9,132,8.07,7.42,160,82,28,1.2,65,7.48,2560,2.44,25,97.65625,,4.96,7.6,10,5,12,0.4,2.82,3,10/9/2022,0,68.62618179,,,,,,,,
6345518966b15700147612ec,2022-10-10T18:30:36.926Z,FALSE,automatic,0.6640625,0.001,0.03,215,7.24,320,216,40,2.4,148,63.42,7.34,140,64,26,1,70,7.46,2410,2.83,24,99.58506224,,5.68,7.64,10,6,14,0.3,2.79,3,10/10/2022,0,55.62929413,,,,,,,,
6347b51dfb29b30012f253fb,2022-10-12T18:30:37.998Z,FALSE,automatic,0.66015625,0.001,0.03,261,7.12,380,264,38,2,160,74.7,7.23,160,74,26,1.7,80,7.53,1680,2.52,16,95.23809524,,5.7,7.6,20,6,15,0.5,2.34,4,10/11/2022,0,24.35428631,,,,,,,,
6347b560fb29b30012f2543c,2022-10-12T18:30:37.998Z,FALSE,automatic,0.67578125,0.001,0.03,267,7.33,390,268,40,2.1,165,71,7.34,170,72,37,1.7,77,7.6,1810,2.36,18,99.44751381,,7.9,7.64,20,8,16,0.5,2.8,4,10/12/2022,0,36.08175191,,,,,,,,
634902e1359fbd00115f6e04,2022-10-13T18:30:41.718Z,FALSE,automatic,0.71484375,0.001,0.03,270,7.31,410,272,40,2.4,170,88.6,7.24,190,90,34,1.9,80,7.57,2160,2.32,24,111.1111111,,8.9,7.67,20,9,27,0.5,2.1,5,10/13/2022,0.651041667,21.32310852,,,,,,,,
634a4ab9fe62cc0011e442cd,2022-10-14T18:30:38.252Z,FALSE,automatic,0.6875,0.001,0.03,231,7.47,330,232,42,2.5,156,83.26,7.39,170,84,37,2,78,7.54,1860,2.52,19,102.1505376,,9.2,7.64,20,10,19,0.8,2.37,5,10/14/2022,0,42.19558486,,,,,,,,
634ce371127439001121339b,2022-10-16T18:30:39.884Z,FALSE,automatic,0.6953125,0.001,0.03,191,7.32,330,192,42,2.4,146,71.52,7.28,160,72,34,1.5,69,7.54,2880,2.38,32,111.1111111,,7.46,7.69,20,8,20,0.5,2.21,4,10/15/2022,0,84.83736225,,,,,,,,
634ce3c812743900112133dc,2022-10-16T18:30:39.884Z,FALSE,automatic,0.55859375,0.001,0.03,208,7.38,320,210,40,2.5,145,79.21,7.51,170,80,30,1.2,75,7.36,2600,2.26,28,107.6923077,,6.44,7.61,20,7,18,0.4,2.41,4,10/16/2022,0.611190684,68.61653625,,,,,,,,
634f86d2fcb0f20012e7c43a,2022-10-18T18:30:41.518Z,FALSE,automatic,0.56640625,0.001,0.03,241,7.42,350,242,40,2,155,71.62,7.34,160,72,32,1.2,65,7.44,2480,2.41,24,96.77419355,,7.26,7.62,20,8,20,0.3,2.32,5,10/17/2022,0,63.40502445,,,,,,,,
6350eff7c7db4c0012f41389,2022-10-19T18:30:40.015Z,FALSE,automatic,0.79296875,0.001,0.03,243,7.45,390,244,42,2,162,69.48,7.5,160,70,35,1.2,70,7.52,2870,2.64,34,118.466899,,5.26,7.6,20,6,24,0.4,2.48,4,10/18/2022,0,68.62477429,,,,,,,,
6350f058c7db4c0012f413d8,2022-10-19T18:30:40.015Z,FALSE,automatic,0.77,0.001,0.03,225,7.5,380,228,40,2.2,165,66.9,7.44,170,70,32,1.6,76,7.57,3430,2.68,32,93.29446064,,7.44,7.6,20,8,20,0,2.52,3,10/19/2022,0.638729241,63.44324397,,,,,,,,
635248872397e10012d10915,2022-10-20T18:30:38.637Z,FALSE,automatic,0.61,0.001,0.03,235,7.38,370,236,35,1.7,165,88.4,7.28,190,90,32,1.3,85,7.6,680,3.16,6,88.23529412,,5.9,7.64,20,6,26,0.5,2.9,3,10/20/2022,0,32.04584063,,,,,,,,
635395eb29ba9d0012d53d4f,2022-10-21T18:30:37.41Z,FALSE,automatic,0.61328125,0.001,0.03,217,7.45,350,216,44,2.4,155,85,7.55,170,86,39,1.9,80,7.61,2610,3.96,27,103.4482759,,8.96,7.6,20,9,18,0,3.46,4,10/21/2022,0,37.38386457,,,,,,,,
635776a657035600122008ca,2022-10-24T18:30:39.335Z,FALSE,automatic,0.6171875,0.001,0.03,220,7.28,350,222,40,2,145,60,7.41,170,62,32,1.2,67,7.56,1220,3.41,13,106.557377,,5.14,7.67,20,6,16,0,3.31,4,10/22/2022,0,63.45147391,,,,,,,,
635776f75703560012200921,2022-10-24T18:30:39.335Z,FALSE,automatic,0.6,0.001,0.03,224,7.38,330,226,41,2.8,148,78,7.41,180,80,38,1.2,83,7.51,1330,3.41,13,97.7443609,,6.41,7.63,20,7,18,0,3.34,4,10/23/2022,0,71.25430242,,,,,,,,
6.35777E+23,2022-10-24T18:30:39.335Z,FALSE,automatic,0.58203125,0.001,0.03,341,7.39,380,348,40,2.4,165,99,7.29,200,100,35,1.7,90,7.57,1800,3.24,19,105.5555556,,5.68,7.64,20,6,16,0.6,3.06,3,10/24/2022,0,66.05816882,,,,,,,,
6358f9d2757b9900116b20cf,2022-10-25T18:30:39.05Z,FALSE,automatic,0.5703125,0.001,0.03,317,7.4,430,318,40,2.5,175,86.4,7.35,180,88,35,1.6,80,7.55,2850,2.32,30,105.2631579,,9.92,7.65,30,10,22,0,1.89,6,10/25/2022,0,66.07210722,,,,,,,,
635b8079f086f40011c18ec9,2022-10-27T18:30:41.256Z,FALSE,automatic,0.55078125,0.001,0.03,263,7.36,350,262,40,1.9,148,81,7.35,180,80,36,1.5,75,7.61,2480,2.67,26,104.8387097,,7.4,7.64,20,8,18,0.5,2.56,5,10/26/2022,0.559695467,60.84869753,,,,,,,,
635b80bdf086f40011c18f0a,2022-10-27T18:30:41.256Z,FALSE,automatic,0.52734375,0.001,0.03,215,7.48,340,216,40,2,148,75.28,7.34,170,76,30,1,75,7.42,2430,2.54,25,102.8806584,,6.48,7.63,20,7,20,0.3,2.4,4,10/27/2022,0,58.25388378,,,,,,,,
635cc901a6d4ce001226aecd,2022-10-28T18:30:39.178Z,FALSE,automatic,0.546875,0.001,0.03,,7.47,350,244,38,2,158,,7.33,170,75,30,1,72,7.66,1910,2.48,20,104.7120419,,,7.63,20,8,22,0.2,2.36,4,10/28/2022,0,58.25520565,,,,,,,,
635f685edad9a300126589dd,2022-10-30T18:30:37.953Z,FALSE,automatic,0.53,0.001,0.03,,7.44,360,220,42,2,160,,7.41,190,90,31,0.6,80,7.69,1870,2.48,19,101.6042781,,,7.66,20,8,18,0.4,2.61,4,10/29/2022,0,53.0468293,,,,,,,,
635f68b0dad9a30012658a2c,2022-10-30T18:30:37.953Z,FALSE,automatic,0.57421875,0.001,0.03,,7.4,400,274,39,1.8,173,,7.38,170,81,28,0.9,75,7.72,1720,2.68,18,104.6511628,,,7.81,10,6,16,0.3,2.65,3,10/30/2022,0,64.76427795,,,,,,,,
6362165dd8a6970012667b31,2022-11-01T18:30:38.458Z,FALSE,automatic,0.58984375,0.001,0.03,,7.5,410,328,39,2.5,,,7.49,170,78,30,1,,7.42,2610,2.36,25,95.78544061,,,7.6,20,8,24,0.4,2.44,,10/31/2022,0,62.15924268,,,,,,,,
6368a8954f755f00120b08ba,2022-11-06T18:30:41.173Z,TRUE,automatic,0.5703125,0.001,0.03,269,7.45,380,290,46,3.6,155,83.24,7.38,180,84,37,2.4,80,7.49,2310,2.62,28,121.2121212,,6.78,7.61,20,7,28,1,2.47,4,11/1/2022,0,56.29839056,,,,,,,,
6368a8fb4f755f00120b0924,2022-11-06T18:30:41.173Z,FALSE,automatic,0.57421875,0.001,0.03,,7.32,360,282,40,3,150,,7.44,160,76,30,2,75,7.52,2510,2.51,27,107.5697211,,,7.69,20,9,18,0.8,2.41,5,11/2/2022,0.519614098,0.955464426,,,,,,,,
6368a9504f755f00120b098e,2022-11-06T18:30:41.173Z,FALSE,automatic,0.57421875,0.001,0.03,,7.4,360,286,43,2.3,155,,7.36,170,78,32,1.6,70,7.62,2470,2.61,25,101.2145749,,,7.68,10,7,18,0.7,2.79,3,11/3/2022,0,0.955075773,,,,,,,,
6368a9bf4f755f00120b0a06,2022-11-06T18:30:41.173Z,FALSE,automatic,0.58,0.001,0.03,,7.44,390,296,41,2.5,168,,7.52,170,80,35,1.8,81,7.61,2410,2.41,26,107.8838174,,,7.67,30,10,16,0.4,2.3,6,11/4/2022,0,31.36089118,,,,,,,,
6368aa1c4f755f00120b0a70,2022-11-06T18:30:41.173Z,FALSE,automatic,0.57,0.001,0.03,,7.49,390,292,42,2.6,171,,7.38,170,80,32,1.9,78,7.62,2480,2.38,24,96.77419355,,,7.69,20,8,18,0.8,2.71,5,11/5/2022,0,31.755159,,,,,,,,
636ddccc213cd8001355fd60,2022-11-10T18:30:40.188Z,FALSE,automatic,0.56640625,0.001,0.03,269,7.45,380,290,46,3.6,155,83.24,7.38,180,84,37,2.4,80,7.49,2310,2.62,23,99.56709957,,6.78,7.61,20,7,28,1,2.47,4,11/1/2022,0,56.29839056,,,,,,,,
636ddd38213cd8001355fe10,2022-11-10T18:30:40.188Z,FALSE,automatic,0.57,0.001,0.03,,7.36,360,288,40,2.3,150,,7.38,180,90,31,1.4,80,7.41,2210,2.48,22,99.54751131,,,7.57,20,8,18,0.6,2.61,4,11/6/2022,0,73.86205278,,,,,,,,
636dde0f213cd8001355fe97,2022-11-10T18:30:40.188Z,TRUE,automatic,0.58,0.001,0.03,,7.58,370,212,40,2,160,,7.5,170,200,30,1.3,75,7.41,3290,2.41,22,66.86930091,,,7.62,30,10,16,0.8,2.72,6,11/7/2022,0,63.44051799,,,,,,,,
636de784213cd8001355ffcf,2022-11-10T18:30:40.188Z,FALSE,automatic,0.58,0.001,0.03,,7.58,370,212,40,2,160,,7.5,170,200,30,1.3,75,7.41,3290,2.41,32,97.26443769,,,7.62,30,10,16,0.8,2.72,6,11/7/2022,0,63.44051799,,,,,,,,
636de7d5213cd80013560039,2022-11-10T18:30:40.188Z,FALSE,automatic,0.58,0.001,0.03,,7.45,460,380,42,1.7,190,,7.49,160,78,27,1.1,70,7.67,1960,2.38,21,107.1428571,,,7.62,10,6,15,0.4,2.62,3,11/8/2022,0,123.3792212,,,,,,,,
636de819213cd8001356007a,2022-11-10T18:30:40.188Z,FALSE,automatic,0.59,0.001,0.03,,7.46,390,328,40,2.8,165,,7.38,160,70,30,1,70,7.52,2760,2.64,28,101.4492754,,,7.71,20,8,28,0.4,2.58,5,11/9/2022,0.626737869,53.03492029,,,,,,,,
636de863213cd800135600bb,2022-11-10T18:30:40.188Z,FALSE,automatic,0.6,0.001,0.03,,7.36,350,272,42,1.9,153,,7.42,170,82,24,0.7,75,7.54,2640,2.61,30,113.6363636,,,7.67,20,7,20,0.3,2.78,4,11/10/2022,0,94.69955471,,,,,,,,
6371e9307a0de100125fe541,2022-11-13T18:30:40.61Z,FALSE,automatic,0.56,0.001,0.03,,7.34,390,316,42,2,168,,7.42,160,74,26,0.5,75,7.64,2530,2.51,28,110.6719368,,,7.68,20,6,18,0.3,2.49,4,11/11/2022,0,84.2957182,,,,,,,,
6371e9997a0de100125fe5ab,2022-11-13T18:30:40.61Z,FALSE,automatic,0.56,0.001,0.03,,7.5,420,330,40,2.1,180,,7.43,200,78,34,1.6,78,7.6,2880,2.96,27,93.75,,,7.6,20,8,19,0,2.81,5,11/12/2022,0,63.48936854,,,,,,,,
6371e9e67a0de100125fe5ec,2022-11-13T18:30:40.61Z,FALSE,automatic,0.55,0.001,0.03,,7.36,410,320,38,2.8,177,,7.41,180,84,32,1.4,83,7.36,2560,2.63,24,93.75,,,7.61,20,7,18,0,2.76,5,11/13/2022,0,58.30983764,,,,,,,,
637486ee07132b0011a0d468,2022-11-15T18:30:40.458Z,FALSE,automatic,0.5625,0.001,0.03,,7.32,380,324,40,2.4,170,,7.4,160,72,30,1.4,81,7.54,2830,2.61,30,106.0070671,,,7.69,20,8,20,0,2.58,5,11/14/2022,0,53.08463541,,,,,,,,
6375f08b66adb30011e93dcd,2022-11-16T18:30:39.221Z,FALSE,automatic,0.54,0.001,0.03,,7.32,390,290,42,2,167,,7.42,170,88,28,0.9,71,7.52,2288,2.71,23,100.5244755,,,7.69,20,8,22,0.3,2.79,5,11/15/2022,0.257933412,53.08691647,,,,,,,,
6375f0cb66adb30011e93e0e,2022-11-16T18:30:39.221Z,FALSE,automatic,0.57421875,0.001,0.03,,7.42,350,268,40,1.6,155,,7.34,170,76,26,0.7,85,7.5,2860,2.97,30,104.8951049,,,7.67,10,7,21,0.3,2.81,4,11/16/2022,0,53.09290978,,,,,,,,
63771f21fe08f30012de6dbd,2022-11-17T18:30:39.204Z,TRUE,automatic,0.5546875,0.001,0.03,,7.34,340,262,40,1.9,,,7.46,160,80,24,0.6,,7.56,2310,0.91,28,121.2121212,,,7.69,20,6,18,0.3,2.89,,11/17/2022,0,58.33498109,,,,,,,,
63771f93fe08f30012de6e72,2022-11-17T18:30:39.204Z,FALSE,automatic,0.55859375,0.001,0.03,,7.34,340,262,40,1.9,148,,7.46,160,80,24,0.6,80,7.56,2310,0.91,23,99.56709957,,,7.69,20,6,18,0.3,2.89,4,11/17/2022,0,58.33498109,,,,,,,,
63787d3af154760012cf44d9,2022-11-18T18:30:46.804Z,FALSE,automatic,0.54,0.001,0.03,,7.46,340,242,38,2,144,,7.4,180,84,26,1.7,79,7.52,2800,2.53,30,107.1428571,,,7.65,10,6,18,0.4,2.47,3,11/18/2022,0,42.72503189,,,,,,,,
637b186e8188d60012f98e80,2022-11-20T18:30:39.008Z,FALSE,automatic,0.55,0.001,0.03,,7.42,350,210,40,2.4,143,,7.51,170,78,32,1.8,76,7.49,2890,2.36,30,103.8062284,,,7.56,10,5,18,0,2.45,3,11/19/2022,0,53.18961208,,,,,,,,
637b18b28188d60012f98ec1,2022-11-20T18:30:39.008Z,FALSE,automatic,0.56,0.001,0.03,,7.44,360,228,40,2,153,,7.38,170,80,32,1.4,86,7.49,2350,2.76,24,102.1276596,,,7.61,10,5,18,0,2.81,3,11/20/2022,0,53.17256127,,,,,,,,
637c70f6d404be00129be960,2022-11-21T18:30:39.931Z,FALSE,automatic,0.51953125,0.001,0.03,,7.56,350,220,42,2.4,150,,7.55,160,80,38,1.5,70,7.58,2670,2.48,27,101.1235955,,,7.6,10,6,30,0.8,2.71,3,11/21/2022,0.739670061,58.37690378,,,,,,,,
637dc36eacc0b90012a5d8e6,2022-11-22T18:30:39.981Z,FALSE,automatic,0.51,0.001,0.03,,7.3,400,290,44,2,168,,7.49,190,106,36,1.5,90,7.56,2560,2.94,26,101.5625,,,7.6,20,6,30,0.8,2.89,4,11/22/2022,0,179.0957496,,,,,,,,
638074d05d1d1a0012abfd1b,2022-11-24T18:30:40.513Z,FALSE,automatic,0.51,0.001,0.03,,7.52,340,244,42,2.4,148,,7.48,190,102,34,1.6,86,7.36,1490,2.36,14,93.95973154,,,7.62,20,6,28,0.8,2.56,3,11/23/2022,0,11.46372345,,,,,,,,
638075145d1d1a0012abfd7c,2022-11-24T18:30:40.513Z,TRUE,automatic,0.48,0.001,0.03,,7.42,330,216,40,2.3,,,7.46,170,74,35,1.5,,7.56,2410,2.41,34,141.0788382,,,7.68,20,8,16,0.5,2.39,,11/24/2022,0,105.2328137,,,,,,,,
638075875d1d1a0012abfe29,2022-11-24T18:30:40.513Z,FALSE,automatic,0.48,0.001,0.03,,7.42,330,216,40,2.3,145,,7.46,170,74,35,1.5,73,7.56,2410,2.41,24,99.58506224,,,7.68,20,8,16,0.5,2.39,4,11/24/2022,0,105.2328137,,,,,,,,
6381b23bff71ea0012981bc6,2022-11-25T18:30:38.781Z,FALSE,automatic,0.5,0.001,0.03,,7.49,360,260,38,2.8,158,,7.36,170,88,34,1.7,88,7.41,2730,2.48,27,98.9010989,,,7.61,10,6,18,0.4,2.61,3,11/25/2022,0.64952335,84.41816544,,,,,,,,
63844cb55863df001349b727,2022-11-27T18:30:42.12Z,FALSE,automatic,0.5,0.001,0.03,,7.59,370,296,43,2,163,,7.56,200,90,38,1.7,95,1,1,1,1,10000,,,7.5,10,4,18,1.1,2.2,3,11/26/2022,0,63.4538968,,,,,,,,
63844d1a5863df001349b796,2022-11-27T18:30:42.12Z,FALSE,automatic,0.48,0.001,0.03,,7.39,400,280,40,2.4,161,,7.48,180,84,33,1.8,85,7.41,2160,2.41,22,101.8518519,,,7.61,10,5,18,1,2.61,3,11/27/2022,0,63.61935786,,,,,,,,
6386f7d29954fa0012a4bbe7,2022-11-29T18:30:38.85Z,FALSE,automatic,0.48,0.001,0.03,,7.36,400,312,40,2.5,175,,7.58,150,72,35,1.4,70,7.6,1880,2.66,18,95.74468085,,,7.69,10,8,18,0.3,2.46,3,11/28/2022,0,68.84643038,,,,,,,,
6386f8199954fa0012a4bc28,2022-11-29T18:30:38.85Z,FALSE,automatic,0.48,0.001,0.03,,7.32,360,248,40,2.2,155,,7.5,170,84,30,1,80,7.56,2210,2.63,26,117.6470588,,,7.63,20,8,16,0.5,2.49,5,11/29/2022,0,84.47957891,,,,,,,,
63884afb351f8e0010cd5ace,2022-11-30T18:30:43.683Z,FALSE,automatic,0.48,0.001,0.03,,7.4,400,322,40,1.8,168,,7.48,170,72,38,1.5,80,7.63,2520,2.96,24,95.23809524,,,7.65,10,7,16,0.5,2.73,3,11/30/2022,0,136.5653393,,,,,,,,
6389b3d3b8c7300012fa2b30,2022-12-01T18:30:41.79Z,FALSE,automatic,0.49,0.001,0.03,,7.46,360,238,40,2,150,,7.34,160,74,37,1.6,70,7.46,2920,3.34,28,95.89041096,,,7.61,20,8,18,0.3,3.1,5,12/1/2022,0,131.3588715,,,,,,,,
638d90999e2e7d0011ec7aa9,2022-12-04T18:30:40.854Z,FALSE,automatic,0.48,0.001,0.03,,7.41,350,246,42,2,148,,7.36,180,80,36,1.2,69,7.39,2380,2.36,25,105.0420168,,,7.68,10,7,16,0,2.49,3,12/2/2022,0,217.1798025,,,,,,,,
638d90fc9e2e7d0011ec7b13,2022-12-04T18:30:40.854Z,FALSE,automatic,0.48,0.001,0.03,,7.38,360,258,40,2,148,,7.32,160,79,32,1.3,75,7.54,2290,2.81,23,100.4366812,,,7.69,20,8,18,0.3,2.37,5,12/3/2022,0,11.52694855,,,,,,,,
638d914c9e2e7d0011ec7b54,2022-12-04T18:30:40.854Z,FALSE,automatic,0.48,0.001,0.03,,7.41,360,268,36,2.4,153,,7.49,170,80,32,1.6,78,7.52,2160,2.48,22,101.8518519,,,7.68,10,7,18,0.4,2.42,3,12/4/2022,0,84.46194363,,,,,,,,
63901fc7fdbb05001111aeaf,2022-12-06T18:30:42.759Z,FALSE,automatic,0.48,0.001,0.03,,7.32,360,268,44,2,155,,7.46,170,76,36,1.1,75,7.4,2390,2.48,24,100.41841,,,7.6,10,5,24,0,2.3,3,12/5/2022,0,74.06621533,,,,,,,,
6391881ac147fb0012b62a6b,2022-12-07T18:30:39.104Z,FALSE,automatic,0.48,0.001,0.03,,7.42,360,296,40,2.2,166,,7.34,170,80,38,1.5,78,7.56,2140,2.31,22,102.8037383,,,7.69,20,7,16,0.3,2.28,4,12/6/2022,0,53.22238631,,,,,,,,
6391884cc147fb0012b62aaf,2022-12-07T18:30:39.104Z,FALSE,automatic,0.48,0.001,0.03,,7.54,370,306,44,2.6,155,,7.49,170,76,35,1.6,75,7.61,1820,2.46,19,104.3956044,,,7.69,10,6,15,0.3,2.2,3,12/7/2022,0,21.98290743,,,,,,,,
639425d493038400123f2d4f,2022-12-09T18:30:41.151Z,TRUE,automatic,0.48,0.001,0.03,,7.42,390,298,40,2.3,,,7.32,170,84,24,1.4,,7.54,2160,2.32,28,129.6296296,,,7.67,20,8,18,0.5,2.18,,12/8/2022,0,63.61173064,,,,,,,,
