_id__$oid,last_updated__$date,is_deleted,custom_dosing_data__dosing_mode,custom_dosing_data__applied_dose,custom_dosing_data__applied_dose_outlet,custom_dosing_data__flow,raw_sewage__time,raw_sewage__turbidity,raw_sewage__ph,raw_sewage__cod,raw_sewage__tss,raw_sewage__ammonia,raw_sewage__phosphate,raw_sewage__bod,raw_sewage__fst,pst_outlet__time,pst_outlet__turbidity,pst_outlet__ph,pst_outlet__cod,pst_outlet__tss,pst_outlet__ammonia,pst_outlet__bod,at__time,at__ph,at__mlss,at__do,at__percent_settlement,at__svi,fst__time,fst__turbidity,fst__ph,fst__cod,fst__tss,fst__ammonia,fst__phosphate,fst__do,fst__bod,remarks,date
63f1afb4d0e0d500123dcb9a,2023-02-18T18:30:12.85Z,False,automatic,0.0,30.0,1.0234375,22:41,,7.5,804.0,660,55,3.5,335.0,,22:41,,7.3,,144.0,,88.0,22:41,7.6,2270.0,1.08,25,110.13215859030836,22:41,,7.7,48.0,19,20.0,2.6,1.82,11.0,,2023-02-13
63f1b02fd0e0d500123dcbcb,2023-02-18T18:30:12.85Z,False,automatic,0.0,30.0,0.80078125,22:42,,7.4,820.0,664,50,4.5,348.0,,22:43,,7.5,,148.0,,,22:43,7.6,2260.0,1.1,30,132.7433628318584,22:43,,7.7,56.0,22,25.0,2.0,1.86,13.0,,2023-02-14
63f1b0a7d0e0d500123dcbfc,2023-02-18T18:30:12.85Z,False,automatic,0.0,30.0,1.015625,22:44,,7.4,616.0,476,45,3.8,293.0,,22:45,,7.4,,152.0,,106.0,22:45,7.5,2330.0,0.96,30,128.75536480686694,22:45,,7.6,52.0,20,15.0,1.5,1.28,12.0,,2023-02-15
63f1b13ed0e0d500123dcc4e,2023-02-18T18:30:12.85Z,False,automatic,0.0,30.0,1.0078125,22:47,,7.5,724.0,508,55,4.0,313.0,,22:48,,7.4,,156.0,,,22:48,7.5,1940.0,0.88,26,134.02061855670104,22:48,,7.6,50.0,16,20.0,1.9,1.04,10.0,,2023-02-16
63f891a2b6804b0013b0f6ea,2023-02-23T18:30:11.012Z,False,automatic,0.0,30.0,0.98046879,15:58,,7.4,624.0,420,50,4.0,277.0,,15:58,,7.3,,200.0,,,15:59,7.6,1540.0,0.58,18,116.88311688311688,15:59,,7.7,64.0,24,15.0,2.0,1.58,16.0,,2023-02-17
63f8926cb6804b0013b0f787,2023-02-23T18:30:11.012Z,False,automatic,0.0,30.0,0.9804688,16:02,,7.4,620.0,484,50,4.4,299.0,,16:02,,7.5,,204.0,,145.0,16:02,7.6,1760.0,0.76,22,125.0,16:02,,7.6,68.0,29,20.0,2.2,1.52,18.0,,2023-02-18
63f893f4b6804b0013b0f86e,2023-02-23T18:30:11.012Z,False,automatic,0.0,30.0,1.039063,16:06,,7.3,646.0,496,55,4.2,316.0,,16:06,,7.4,,220.0,,,16:06,7.5,1880.0,0.88,16,85.1063829787234,16:07,,7.7,44.0,23,15.0,1.8,1.48,14.0,,2023-02-19
63f894beb6804b0013b0f8e4,2023-02-23T18:30:11.012Z,False,automatic,0.0,30.0,0.8632813,16:11,,7.3,655.0,432,45,4.5,270.0,,16:11,,7.3,,200.0,,,16:11,7.4,1790.0,0.76,20,111.731843575419,16:12,,7.6,40.0,22,20.0,2.4,1.38,12.0,,2023-02-20
63f9ac71d46e44001308e638,2023-02-24T18:30:10.407Z,False,automatic,0.0,30.0,1.0625,12:05,,7.4,660.0,440,50,4.4,278.0,,12:05,,7.3,,224.0,,134.0,12:05,7.6,1830.0,0.96,22,120.21857923497268,12:06,,7.7,44.0,24,20.0,2.2,1.28,15.0,,2023-02-21
63f9add4d46e44001308e690,2023-02-24T18:30:10.407Z,False,automatic,0.0,,0.9765625,12:11,,7.5,858.0,560,55,5.0,352.0,,12:11,,7.6,,148.0,,,12:11,7.6,1670.0,0.28,18,107.78443113772455,12:12,,7.7,70.0,28,24.0,2.6,1.32,17.0,,2023-02-22
63fb0cd1d29ba10013d1320a,2023-02-25T18:30:10.36Z,False,automatic,0.0,30.0,0.95703125,13:08,,7.5,768.0,484,50,5.5,302.0,,13:08,,7.4,,180.0,,,13:08,7.6,1650.0,0.44,18,109.09090909090908,13:08,,7.6,70.0,27,30.0,3.5,0.56,16.0,,2023-02-23
63fc385563a611001159f1ac,2023-02-26T18:30:11.285Z,False,automatic,0.0,30.0,0.9804688,22:25,,7.4,706.0,428,60,5.0,,,22:26,,7.4,,148.0,,,22:26,7.5,1380.0,0.56,16,115.94202898550724,22:26,,7.6,56.0,25,30.0,3.0,0.88,,,2023-02-24
63fc390663a611001159f1fb,2023-02-26T18:30:11.285Z,False,automatic,0.0,30.0,0.98046882,22:28,,7.5,620.0,392,55,4.0,,,22:29,,7.5,,144.0,,,22:29,7.6,1250.0,0.88,12,96.0,22:29,,7.7,58.0,22,30.0,2.2,1.04,,,2023-02-25
64005a5289970d0011208808,2023-03-01T18:30:11.217Z,False,automatic,0.0,30.0,1.015625,13:40,,7.3,710.0,452,50,4.4,268.0,,13:40,,7.3,,164.0,,,13:40,7.4,1460.0,0.58,14,95.8904109589041,13:40,,7.5,52.0,20,20.0,1.5,0.96,12.0,,2023-02-26
64005b2d89970d0011208888,2023-03-01T18:30:11.217Z,False,automatic,0.0,30.0,0.66015665,13:43,,7.2,530.0,324,60,3.5,214.0,,13:44,,7.4,,168.0,,114.0,13:44,7.5,1460.0,1.18,14,95.8904109589041,13:44,,7.6,64.0,26,25.0,2.0,0.64,15.0,,2023-02-27
640577ca80572c0012e55e2c,2023-03-05T18:30:10.472Z,False,automatic,0.0,30.0,27.21,22:47,,7.2,780.0,476,55,4.0,312.0,,22:47,,7.3,,192.0,,,22:47,7.5,1500.0,1.5,12,80.0,22:48,,7.7,58.0,23,25.0,2.5,0.52,14.0,,2023-02-28
640d52e73805130013dbe486,2023-03-11T18:30:11.233Z,False,automatic,0.0,30.0,27.239,21:46,,7.3,734.0,484,40,4.0,314.0,,21:46,,7.2,,172.0,,,21:46,7.6,1410.0,1.0,12,85.1063829787234,21:47,,7.7,66.0,25,30.0,2.6,0.2,15.0,,2023-03-01
640d53aa3805130013dbe4f4,2023-03-11T18:30:11.233Z,False,automatic,0.0,30.0,27.52,21:51,,7.3,884.0,664,55,4.5,370.0,,21:51,,7.5,,208.0,,,21:51,7.5,1480.0,0.96,14,94.5945945945946,21:51,,7.6,58.0,22,40.0,3.6,0.28,13.0,,2023-03-02
640d549e3805130013dbe562,2023-03-11T18:30:11.233Z,False,automatic,0.0,30.0,27.39,21:54,,7.5,932.0,744,65,5.2,342.0,,21:55,,7.3,,188.0,,,21:55,7.6,1350.0,0.84,12,88.88888888888889,21:55,,7.7,62.0,24,20.0,2.0,0.52,15.0,,2023-03-03
640d55d33805130013dbe5b2,2023-03-11T18:30:11.233Z,False,automatic,0.0,30.0,27.48,22:00,,7.2,740.0,640,60,5.0,324.0,,22:01,,7.2,,208.0,,,22:01,7.3,850.0,1.04,6,70.58823529411765,22:01,,7.4,56.0,26,25.0,2.2,0.72,14.0,,2023-03-04
640d56e43805130013dbe64b,2023-03-11T18:30:11.233Z,False,automatic,0.0,30.0,27.36,22:04,,7.2,740.0,640,60,5.0,,,22:05,,7.2,,208.0,,,22:05,7.3,850.0,1.04,6,70.58823529411765,22:05,,7.4,56.0,26,25.0,2.2,0.72,,,2023-03-05
640d57dc3805130013dbe6bc,2023-03-11T18:30:11.233Z,False,automatic,0.0,30.0,27.61,22:09,,7.3,802.0,528,60,5.5,327.0,,22:09,,7.3,,252.0,,150.0,22:09,7.4,600.0,1.08,6,100.0,22:10,,7.5,56.0,22,20.0,2.5,0.82,13.0,,2023-03-06
640d587f3805130013dbe72a,2023-03-11T18:30:11.233Z,False,automatic,0.0,30.0,27.27,22:12,,7.4,840.0,648,65,5.0,366.0,,22:12,,7.2,,196.0,,,22:12,7.5,780.0,0.58,16,205.1282051282051,22:12,,7.6,58.0,23,35.0,3.0,0.82,15.0,,2023-03-07
640d59523805130013dbe7bf,2023-03-11T18:30:11.233Z,False,automatic,0.0,30.0,27.73,22:14,,7.5,892.0,660,55,5.0,374.0,,22:15,,7.5,,220.0,,,22:15,7.6,1520.0,0.64,14,92.10526315789473,22:15,,7.7,46.0,18,30.0,3.0,0.9,12.0,,2023-03-08
64101a15e1d3ba00134a2b80,2023-03-13T18:30:10.349Z,False,automatic,0.0,30.0,27.32,12:22,,7.3,682.0,448,55,5.6,270.0,,12:23,,7.4,,236.0,,,12:23,7.5,1080.0,0.74,10,92.59259259259258,12:23,,7.5,68.0,29,20.0,2.2,1.06,68.0,,2023-03-09
64101acfe1d3ba00134a2bee,2023-03-13T18:30:10.349Z,False,automatic,0.0,30.0,27.29,12:25,,7.2,748.0,536,65,4.5,342.0,,12:25,,7.2,,248.0,,169.0,12:25,7.3,1020.0,0.52,10,98.0392156862745,12:26,,7.4,56.0,24,35.0,2.5,0.78,14.0,,2023-03-10
64101b9ce1d3ba00134a2c5c,2023-03-13T18:30:10.349Z,False,automatic,0.0,30.0,27.53,12:28,,7.5,860.0,624,60,6.5,312.0,,,,7.5,,156.0,,,12:29,7.6,1030.0,0.7,10,97.08737864077668,12:29,,7.7,62.0,26,25.0,2.5,1.8,16.0,,2023-03-11
6415455a5e879b001339a382,2023-03-17T18:30:09.862Z,False,automatic,0.0,30.0,26.93,22:27,,7.4,780.0,568,50,5.6,358.0,,22:27,,7.4,,192.0,,,22:28,7.5,1090.0,0.84,10,91.74311926605505,22:28,,7.6,56.0,23,20.0,2.8,1.68,14.0,,2023-03-12
641546be5e879b001339a3fa,2023-03-17T18:30:09.862Z,False,automatic,0.0,30.0,27.38,10:33,,7.4,770.0,508,55,5.4,360.0,,10:34,,7.5,,220.0,,156.0,22:34,7.5,1640.0,0.56,20,121.95121951219512,22:34,,7.7,74.0,29,25.0,3.0,1.44,19.0,,2023-03-13
641547875e879b001339a478,2023-03-17T18:30:09.862Z,False,automatic,0.0,30.0,27.69,22:37,,7.5,828.0,548,50,5.5,346.0,,22:37,,7.4,,200.0,,,22:38,7.6,1620.0,0.74,36,222.2222222222222,22:38,,7.6,74.0,28,30.0,3.5,1.56,18.0,,2023-03-14
6415482d5e879b001339a4e6,2023-03-17T18:30:09.862Z,False,automatic,0.0,30.0,27.57,22:40,,7.2,882.0,540,55,5.8,,,22:40,,7.2,,152.0,,,22:41,7.3,1840.0,0.8,20,108.69565217391305,22:41,,7.4,72.0,24,25.0,3.4,1.4,,,2023-03-15
641be1387df5200012924104,2023-03-22T18:30:10.181Z,False,automatic,0.0,10.0,1.015628,22:46,,7.3,570.0,348,40,3.6,,,22:47,,7.4,,120.0,,,22:47,7.4,980.0,1.7,18,183.67346938775512,22:47,,7.6,54.0,22,20.0,1.8,3.24,,,2023-03-16
641be2b47df52000129241a1,2023-03-22T18:30:10.181Z,False,automatic,0.0,10.0,1.01563,22:51,,7.5,808.0,532,50,5.8,313.0,,22:52,,7.3,,216.0,,,22:52,7.5,1860.0,0.38,16,86.0215053763441,22:52,,7.6,56.0,22,20.0,2.8,1.12,13.0,,2023-03-17
641be54d7df5200012924245,2023-03-22T18:30:10.181Z,False,automatic,0.0,30.0,0.94921878,23:03,,7.3,842.0,596,65,6.5,368.0,,23:04,,7.2,,196.0,,,23:04,7.4,1820.0,0.52,16,87.91208791208791,23:05,,7.6,50.0,21,25.0,3.2,1.04,12.0,,2023-03-18
641be6627df520001292434a,2023-03-22T18:30:10.181Z,False,automatic,0.0,30.0,0.97265625,23:08,,7.4,852.0,608,50,4.8,328.0,,23:09,,7.4,,176.0,,112.0,23:09,7.5,1750.0,0.92,16,91.42857142857144,23:09,,7.6,48.0,19,20.0,2.0,1.52,13.0,,2023-03-19
641be7887df52000129244e5,2023-03-22T18:30:10.181Z,False,automatic,0.0,30.0,1.1484375,23:13,,7.3,882.0,688,65,6.5,354.0,,23:13,,7.4,,188.0,,,23:13,7.6,2070.0,0.9,16,77.29468599033817,23:13,,7.7,60.0,23,25.0,2.4,1.2,14.0,,2023-03-20
641be82e7df5200012924571,2023-03-22T18:30:10.181Z,False,automatic,0.0,30.0,1.1328129,23:16,,7.4,856.0,676,60,5.6,348.0,,23:17,,7.2,,204.0,,120.0,23:17,7.6,1880.0,0.74,18,95.74468085106383,23:17,,7.6,56.0,21,30.0,3.0,1.24,11.0,,2023-03-21
641be8d97df52000129245c0,2023-03-22T18:30:10.181Z,False,automatic,0.0,30.0,1.132813,23:19,,7.3,842.0,640,60,5.5,316.0,,23:19,,7.2,,196.0,,,23:19,7.4,1920.0,0.8,18,93.75,23:19,,7.5,50.0,20,25.0,3.0,1.32,15.0,,2023-03-22
64266678e89f5b0011dc2320,2023-03-30T18:30:10.65Z,False,automatic,0.0,30.0,80.0,22:18,,7.4,928.0,736,65,5.8,376.0,,22:18,,7.3,,204.0,,,22:18,7.5,1910.0,0.68,18,94.24083769633508,22:19,,7.6,52.0,17,15.0,1.9,1.08,12.0,,2023-03-23
6427cca8a96a950011902eb2,2023-03-31T18:30:10.71Z,False,automatic,0.0,10.0,80.0,23:42,,7.3,828.0,660,60,5.5,336.0,,23:43,,7.3,,220.0,,142.0,23:44,7.4,2280.0,0.94,22,96.49122807017544,23:45,,7.5,64.0,20,25.0,2.0,1.0,15.0,,2023-03-24
6427cfafa96a95001190300a,2023-03-31T18:30:10.71Z,False,automatic,0.0,10.0,0.9921887,23:05,,7.4,716.0,436,65,6.0,276.0,,,,7.4,,180.0,,110.0,12:00,7.5,2120.0,0.53,20,94.33962264150944,12:00,,7.5,76.0,30,45.0,3.4,0.16,19.0,,2023-03-25
6427d137a96a9500119030a2,2023-03-31T18:30:10.71Z,False,automatic,0.0,30.0,0.9921874,12:04,,7.2,542.0,356,60,5.6,210.0,,12:05,,7.3,,196.0,,,12:05,7.4,810.0,0.64,10,123.45679012345678,12:05,,7.5,70.0,28,35.0,2.8,0.38,17.0,,2023-03-26
6427d246a96a95001190310b,2023-03-31T18:30:10.71Z,False,automatic,0.0,30.0,0.9921879,12:09,,7.5,566.0,344,50,5.8,173.0,,12:09,,7.5,,180.0,,,12:10,7.6,1900.0,0.42,20,105.26315789473684,12:10,,7.7,40.0,20,30.0,2.2,0.82,12.0,,2023-03-27
6427d365a96a95001190316e,2023-03-31T18:30:10.71Z,False,automatic,0.0,30.0,80.0,12:13,,7.5,666.0,504,55,4.8,302.0,,12:14,,7.4,,180.0,,,12:14,7.5,1180.0,0.56,13,110.16949152542372,12:15,,7.6,56.0,22,30.0,2.5,0.98,14.0,,2023-03-28
643633be9f191200132363d1,2023-04-11T18:30:10.154Z,False,automatic,0.0,30.0,80.0,13:23,,7.4,954.0,652,45,6.4,412.0,,13:36,,7.5,,168.0,,132.0,13:36,7.6,1640.0,1.0,16,97.5609756097561,13:36,,7.6,62.0,30,32.0,2.9,1.6,19.0,,2023-03-29
643635f59f1912001323642c,2023-04-11T18:30:10.154Z,False,automatic,0.0,30.0,80.0,13:01,,7.2,748.0,540,40,4.4,346.0,,13:07,,7.4,,172.0,,,13:07,7.5,2280.0,0.88,30,131.57894736842104,13:08,,7.5,58.0,24,30.0,2.2,1.32,14.0,,2023-03-30
643637399f1912001323648a,2023-04-11T18:30:10.154Z,False,automatic,0.0,30.0,80.0,13:12,,7.4,826.0,524,50,4.5,317.0,,13:13,,7.5,,168.0,,,13:13,7.5,2150.0,0.4,20,93.02325581395348,13:13,,7.6,52.0,26,30.0,2.5,1.0,17.0,,2023-03-31
64363a7e9f191200132364f4,2023-04-11T18:30:10.154Z,False,automatic,0.0,30.0,80.0,13:25,,7.3,880.0,552,45,4.2,328.0,,13:27,,7.4,,188.0,,,13:27,7.2,2130.0,0.6,20,93.89671361502349,13:28,,7.5,38.0,19,30.0,2.0,0.2,11.0,,2023-04-01
64364b5f9f19120013236544,2023-04-11T18:30:10.154Z,False,automatic,0.0,30.0,80.0,13:35,,7.2,890.0,524,38,4.6,331.0,,13:36,,7.3,,192.0,,,13:36,7.5,2210.0,0.6,20,90.49773755656108,13:37,,7.5,36.0,20,24.0,2.4,0.8,14.0,,2023-04-02
64364da09f191200132365ca,2023-04-11T18:30:10.154Z,False,automatic,0.0,30.0,80.0,13:47,,7.3,730.0,504,50,5.6,309.0,,13:47,,7.4,,212.0,,,13:49,7.5,2140.0,1.0,20,93.45794392523364,13:49,,7.6,36.0,24,36.0,2.6,0.6,17.0,,2023-04-03
6436592f9f1912001323661a,2023-04-11T18:30:10.154Z,False,automatic,0.0,30.0,80.0,13:37,,7.5,880.0,700,35,4.8,362.0,,14:37,,7.5,,244.0,,,14:38,7.4,1960.0,0.8,24,122.44897959183672,14:39,,7.3,34.0,18,30.0,2.6,0.4,12.0,,2023-04-04
64378c26ee98c30011557405,2023-04-12T18:30:10.531Z,False,automatic,0.0,30.0,80.0,13:25,,7.2,704.0,490,40,5.5,282.0,,13:28,,7.4,,256.0,,,13:28,7.2,2100.0,0.0,20,95.23809523809524,13:28,,7.5,42.0,26,30.0,3.0,0.6,18.0,,2023-04-05
64378cf7ee98c3001155745d,2023-04-12T18:30:10.531Z,False,automatic,0.0,30.0,80.0,13:31,,7.2,920.0,860,44,5.0,404.0,,13:31,,7.4,,268.0,,,13:31,7.5,1631.0,0.0,12,73.57449417535254,13:32,,7.5,52.0,22,30.0,2.8,1.06,14.0,,2023-04-06
64378e26ee98c300115574ad,2023-04-12T18:30:10.531Z,False,automatic,0.0,30.0,80.0,13:07,,7.5,546.0,384,40,3.9,220.0,,13:34,,7.6,,220.0,,,13:35,7.6,2220.0,0.78,20,90.09009009009009,13:36,,7.7,72.0,29,20.0,2.5,1.02,20.0,,2023-04-07
64479c37bebd2e0011e06cd8,2023-04-24T18:30:10.809Z,False,automatic,0.0,30.0,80.0,13:43,,7.3,744.0,512,35,4.6,332.0,,13:45,,7.3,,212.0,,136.0,13:52,7.4,1310.0,0.28,12,91.6030534351145,14:52,,7.4,54.0,20,28.0,2.0,0.4,13.0,,2023-04-08
64479d3ebebd2e0011e06d34,2023-04-24T18:30:10.809Z,False,automatic,0.0,30.0,80.0,13:56,,7.3,810.0,492,45,5.0,272.0,,13:56,,7.4,,188.0,,,13:57,7.5,1410.0,0.3,14,99.29078014184398,13:57,,7.7,58.0,23,25.0,2.2,0.46,16.0,,2023-04-09
64479e4ebebd2e0011e06d84,2023-04-24T18:30:10.809Z,False,automatic,0.0,30.0,80.0,13:59,,7.4,670.0,444,38,4.0,234.0,,14:01,,7.5,,180.0,,,14:01,7.5,1680.0,0.26,20,119.04761904761904,14:02,,7.6,30.0,12,18.0,2.6,-3.0,7.0,,2023-04-10
64479f00bebd2e0011e06ddc,2023-04-24T18:30:10.809Z,False,automatic,0.0,30.0,80.0,13:04,,7.3,850.0,540,35,3.0,256.0,,13:04,,7.3,,176.0,,112.0,13:05,7.4,1060.0,0.34,10,94.33962264150944,13:05,,7.4,64.0,24,20.0,2.2,0.56,15.0,,2023-04-11
64479fc5bebd2e0011e06e30,2023-04-24T18:30:10.809Z,False,automatic,0.0,30.0,80.0,13:07,,7.2,652.0,392,40,3.8,248.0,,13:08,,7.1,,144.0,,,13:08,7.3,890.0,0.44,6,67.41573033707866,13:08,,7.4,50.0,20,22.0,2.0,0.68,13.0,,2023-04-12
6447b3e2bebd2e0011e06eaa,2023-04-24T18:30:10.809Z,False,automatic,0.0,30.0,80.0,13:32,,7.3,810.0,492,35,4.0,293.0,,13:33,,7.4,,192.0,,,13:34,7.5,1240.0,0.28,10,80.64516129032258,13:34,,7.6,68.0,26,25.0,2.2,0.52,17.0,,2023-04-13
6448b6b5afec59001374584d,2023-04-25T18:30:10.832Z,False,automatic,0.0,30.0,80.0,13:55,,7.2,598.0,336,35,3.8,182.0,,13:56,,7.1,,128.0,,83.0,13:57,7.3,1050.0,0.36,10,95.23809523809524,13:58,,7.4,52.0,21,25.0,1.8,0.6,15.0,,2023-04-14
6448b7d0afec5900137458b5,2023-04-25T18:30:10.832Z,False,automatic,0.0,30.0,80.0,13:02,,7.3,748.0,480,55,4.2,276.0,,13:02,,7.2,,228.0,,,13:03,7.5,730.0,0.4,8,109.5890410958904,13:03,,7.6,60.0,20,20.0,2.0,0.72,12.0,,2023-04-15
6448b8acafec590013745911,2023-04-25T18:30:10.832Z,False,automatic,0.0,30.0,1.1484375,13:06,,7.2,680.0,424,50,4.8,258.0,,13:06,,7.3,,188.0,,,13:06,7.5,780.0,0.32,8,102.56410256410255,13:07,,7.5,64.0,19,22.0,1.9,0.64,11.0,,2023-04-16
6448b9baafec590013745961,2023-04-25T18:30:10.832Z,False,automatic,0.0,30.0,1.0625,13:10,,7.2,880.0,564,45,3.8,227.0,,13:10,,7.2,,176.0,,,13:10,7.4,1650.0,0.42,18,109.09090909090908,13:11,,7.4,70.0,22,35.0,1.4,1.62,13.0,,2023-04-17
6448d4a9afec5900137459d9,2023-04-25T18:30:10.832Z,False,automatic,0.0,30.0,1.0625,13:14,,7.3,634.0,400,30,4.0,260.0,,13:44,,7.4,,156.0,,136.0,13:56,7.4,1970.0,0.8,16,81.21827411167511,13:55,,7.5,70.0,20,20.0,1.8,0.4,12.0,,2023-04-18
6448f2bdafec590013745af1,2023-04-25T18:30:10.832Z,False,automatic,0.0,30.0,1.046875,13:13,,7.5,448.0,416,35,3.0,256.0,,13:14,,7.5,,164.0,,,13:14,7.6,1510.0,0.64,18,119.20529801324504,13:14,,7.6,40.0,23,30.0,1.6,0.32,14.0,,2023-04-19
6448f378afec590013745b45,2023-04-25T18:30:10.832Z,False,automatic,0.0,30.0,1.1015625,13:16,,7.3,718.0,436,36,5.0,229.0,,13:17,,7.2,,144.0,,,13:17,7.6,1460.0,0.48,20,136.986301369863,13:18,,7.6,42.0,25,30.0,2.5,0.2,16.0,,2023-04-20
6448f4bcafec590013745ba5,2023-04-25T18:30:10.832Z,False,automatic,0.0,30.0,1.15625,13:21,,7.2,684.0,412,38,4.5,266.0,,13:22,,7.3,,140.0,,,13:23,7.3,1680.0,0.76,18,107.14285714285714,13:23,,7.5,46.0,20,35.0,3.0,0.44,17.0,,2023-04-21
6448f6fdafec590013745c63,2023-04-25T18:30:10.832Z,False,automatic,0.0,30.0,1.0390625,13:31,,7.1,712.0,488,45,5.2,272.0,,13:32,,7.2,,172.0,,,13:32,7.3,1540.0,0.68,16,103.89610389610392,13:33,,7.4,68.0,24,25.0,2.8,0.36,15.0,,2023-04-22
6448f7e6afec590013745ccb,2023-04-25T18:30:10.832Z,False,automatic,0.0,30.0,0.9453125,13:35,,7.2,616.0,380,40,4.5,218.0,,13:36,,7.2,,168.0,,,13:36,7.4,1600.0,0.88,15,93.75,13:37,,7.5,52.0,18,20.0,2.2,0.52,11.0,,2023-04-23
6448f89eafec590013745d1f,2023-04-25T18:30:10.832Z,False,automatic,0.0,30.0,0.875,13:39,,7.2,582.0,352,44,4.4,,,13:39,,7.1,,188.0,,,13:39,7.3,2220.0,0.74,20,90.09009009009009,13:40,,7.6,34.0,14,20.0,1.6,0.28,,,2023-04-24
64532fa08525e6001259a833,2023-05-03T18:30:10.207Z,False,automatic,0.0,30.0,0.26953127,13:35,,7.4,600.0,364,50,4.0,230.0,,13:35,,7.5,,192.0,,,13:36,7.6,1720.0,0.56,16,93.02325581395348,13:37,,7.7,45.0,17,30.0,2.0,0.28,10.0,,2023-04-25
645330c38525e6001259a8ee,2023-05-03T18:30:10.207Z,False,automatic,0.0,30.0,1.0234376,13:40,,7.3,731.0,420,55,4.5,244.0,,13:41,,7.2,,136.0,,,13:41,7.5,2450.0,0.42,26,106.12244897959184,13:42,,7.5,35.0,19,35.0,3.0,0.2,13.0,,2023-04-26
645335908525e6001259a9aa,2023-05-03T18:30:10.207Z,False,automatic,0.0,30.0,1.0390628,13:53,,7.5,622.0,380,40,4.2,219.0,,13:41,,7.3,,172.0,,,13:51,7.4,2000.0,1.51,20,100.0,14:02,,7.5,50.0,21,20.0,2.4,2.03,14.0,,2023-04-27
645336778525e6001259aa56,2023-05-03T18:30:10.207Z,False,automatic,0.0,30.0,1.015626,13:05,,7.4,877.0,484,35,3.0,276.0,,13:06,,7.5,,144.0,,94.0,13:06,7.5,2230.0,0.4,27,121.0762331838565,13:06,,7.3,28.0,17,30.0,2.0,0.28,11.0,,2023-04-28
645337208525e6001259aaba,2023-05-03T18:30:10.207Z,False,automatic,0.0,30.0,0.91015625,13:08,,7.3,523.0,316,40,3.3,206.0,,13:09,,7.4,,188.0,,,13:09,7.5,1620.0,1.44,18,111.1111111111111,13:09,,7.4,48.0,13,20.0,2.6,2.84,8.0,,2023-04-29
645337b98525e6001259ab2c,2023-05-03T18:30:10.207Z,False,automatic,0.0,30.0,0.8984375,13:11,,7.2,578.0,352,38,3.6,228.0,,13:11,,7.2,,172.0,,,13:11,7.4,1440.0,1.2,18,125.0,13:12,,7.5,36.0,15,15.0,2.2,2.64,9.0,,2023-04-30
645339458525e6001259ab92,2023-05-03T18:30:10.207Z,False,automatic,0.0,30.0,1.015625,13:15,,7.3,730.0,400,30,2.6,252.0,,13:18,,7.2,,192.0,,,13:18,7.3,1820.0,0.96,16,87.91208791208791,13:18,,7.4,38.0,18,24.0,1.6,1.64,12.0,,2023-05-01
645339ca8525e6001259abdc,2023-05-03T18:30:10.207Z,False,automatic,0.0,30.0,0.99609375,13:19,,7.3,846.0,464,45,3.5,276.0,,13:20,,7.1,,140.0,,90.0,13:20,7.6,2120.0,0.6,16,75.47169811320754,13:20,,7.7,44.0,24,38.0,2.5,0.8,16.0,,2023-05-02
64533a848525e6001259ac1f,2023-05-03T18:30:10.207Z,False,automatic,0.0,30.0,0.267578125,13:21,,7.3,1060.0,452,50,4.0,264.0,,13:22,,7.2,,136.0,,,13:22,7.5,1980.0,0.8,20,101.010101010101,13:24,,7.6,46.0,19,35.0,2.0,1.0,13.0,,2023-05-03
6454c34054b26700124b3c9f,2023-05-04T18:30:10.258Z,False,automatic,0.0,30.0,0.96484375,14:18,,7.2,680.0,412,35,4.0,241.0,,14:19,,7.3,,132.0,,,14:19,7.4,1980.0,2.24,20,101.010101010101,14:19,,7.5,58.0,22,30.0,2.0,0.48,15.0,,2023-05-04
6455ddb6ec4566001385656f,2023-05-05T18:30:11.071Z,False,automatic,0.0,30.0,0.85546875,13:23,,7.3,536.0,352,38,2.6,209.0,,13:23,,7.4,,148.0,,109.0,13:23,7.5,1910.0,2.2,18,94.24083769633508,13:24,,7.6,48.0,15,29.0,1.5,0.56,10.0,,2023-05-05
645887c47efbc70013db2f12,2023-05-07T18:30:10.392Z,False,automatic,0.0,30.0,0.87890625,13:51,,7.2,260.0,392,44,3.2,,,13:54,,7.3,,224.0,,,13:54,7.4,2370.0,0.8,26,109.70464135021098,13:54,,7.5,10.0,14,30.0,1.3,0.0,,,2023-05-06
6458888b7efbc70013db2f77,2023-05-07T18:30:10.392Z,False,automatic,0.0,30.0,0.8984376,13:57,,7.4,250.0,388,30,3.4,,,13:57,,7.2,,188.0,,,13:58,7.3,1660.0,,16,96.3855421686747,13:58,,7.4,7.0,13,24.0,1.6,0.28,,,2023-05-07
645b240ea72a1b0011fd783f,2023-05-09T18:30:10.561Z,False,automatic,0.0,30.0,0.890622,13:24,,7.3,479.0,368,40,2.8,236.0,,13:25,,7.1,,172.0,,108.0,13:26,7.4,2880.0,0.88,30,104.16666666666669,13:26,,7.5,28.0,15,24.0,1.6,0.16,10.0,,2023-05-08
645b2479a72a1b0011fd7874,2023-05-09T18:30:10.561Z,False,automatic,0.0,30.0,0.890625,13:27,,7.5,630.0,380,45,2.8,242.0,,13:27,,7.4,,184.0,,,13:27,7.6,2440.0,0.5,30,122.95081967213116,13:28,,7.7,44.0,17,35.0,0.4,0.12,11.0,,2023-05-09
